elapsed_time_s,cycle_index,current_a,voltage_v,step_index,capacity_ah,record_index,step_time_s,energy_wh,step_type,timestamp_dt,ac_impedance_ohm,dcir_ohm,temperature_c,humidity_pct,specific_capacity_ah_g,power_w,charge_capacity_ah,discharge_capacity_ah,charge_energy_wh,discharge_energy_wh,loop_index,resistance_ohm,conductivity_s_cm,segment
27100.0,0,0.0,0.098,1,0.0,2711,27100.0,0.0,R,2026-04-10 10:34:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27110.0,0,0.0,0.098,1,0.0,2712,27110.0,0.0,R,2026-04-10 10:34:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2713,,0.0,R,2026-04-10 10:34:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27130.0,0,0.0,0.098,1,0.0,2714,27130.0,0.0,R,2026-04-10 10:34:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27140.0,0,0.0,0.098,1,0.0,2715,27140.0,0.0,R,2026-04-10 10:34:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27150.0,0,0.0,0.098,1,0.0,2716,27150.0,0.0,R,2026-04-10 10:34:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27160.0,0,0.0,0.099,1,0.0,2717,27160.0,0.0,R,2026-04-10 10:35:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27170.0,0,0.0,0.099,1,0.0,2718,27170.0,0.0,R,2026-04-10 10:35:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2719,,0.0,R,2026-04-10 10:35:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27190.0,0,0.0,0.099,1,0.0,2720,27190.0,0.0,R,2026-04-10 10:35:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27200.0,0,0.0,0.099,1,0.0,2721,27200.0,0.0,R,2026-04-10 10:35:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27210.0,0,0.0,0.099,1,0.0,2722,27210.0,0.0,R,2026-04-10 10:35:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27220.0,0,0.0,0.099,1,0.0,2723,27220.0,0.0,R,2026-04-10 10:36:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27230.0,0,0.0,0.099,1,0.0,2724,27230.0,0.0,R,2026-04-10 10:36:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2725,,0.0,R,2026-04-10 10:36:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27250.0,0,0.0,0.099,1,0.0,2726,27250.0,0.0,R,2026-04-10 10:36:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27260.0,0,0.0,0.099,1,0.0,2727,27260.0,0.0,R,2026-04-10 10:36:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27270.0,0,0.0,0.099,1,0.0,2728,27270.0,0.0,R,2026-04-10 10:36:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27280.0,0,0.0,0.099,1,0.0,2729,27280.0,0.0,R,2026-04-10 10:37:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27290.0,0,0.0,0.099,1,0.0,2730,27290.0,0.0,R,2026-04-10 10:37:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2731,,0.0,R,2026-04-10 10:37:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27310.0,0,0.0,0.099,1,0.0,2732,27310.0,0.0,R,2026-04-10 10:37:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27320.0,0,0.0,0.099,1,0.0,2733,27320.0,0.0,R,2026-04-10 10:37:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27330.0,0,0.0,0.099,1,0.0,2734,27330.0,0.0,R,2026-04-10 10:37:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27340.0,0,0.0,0.099,1,0.0,2735,27340.0,0.0,R,2026-04-10 10:38:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27350.0,0,0.0,0.099,1,0.0,2736,27350.0,0.0,R,2026-04-10 10:38:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2737,,0.0,R,2026-04-10 10:38:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27370.0,0,0.0,0.099,1,0.0,2738,27370.0,0.0,R,2026-04-10 10:38:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27380.0,0,0.0,0.099,1,0.0,2739,27380.0,0.0,R,2026-04-10 10:38:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27390.0,0,0.0,0.099,1,0.0,2740,27390.0,0.0,R,2026-04-10 10:38:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27400.0,0,0.0,0.099,1,0.0,2741,27400.0,0.0,R,2026-04-10 10:39:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27410.0,0,0.0,0.099,1,0.0,2742,27410.0,0.0,R,2026-04-10 10:39:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2743,,0.0,R,2026-04-10 10:39:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27430.0,0,0.0,0.099,1,0.0,2744,27430.0,0.0,R,2026-04-10 10:39:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27440.0,0,0.0,0.099,1,0.0,2745,27440.0,0.0,R,2026-04-10 10:39:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27450.0,0,0.0,0.099,1,0.0,2746,27450.0,0.0,R,2026-04-10 10:39:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27460.0,0,0.0,0.099,1,0.0,2747,27460.0,0.0,R,2026-04-10 10:40:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27470.0,0,0.0,0.099,1,0.0,2748,27470.0,0.0,R,2026-04-10 10:40:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2749,,0.0,R,2026-04-10 10:40:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27490.0,0,0.0,0.099,1,0.0,2750,27490.0,0.0,R,2026-04-10 10:40:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27500.0,0,0.0,0.099,1,0.0,2751,27500.0,0.0,R,2026-04-10 10:40:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27510.0,0,0.0,0.099,1,0.0,2752,27510.0,0.0,R,2026-04-10 10:40:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27520.0,0,0.0,0.099,1,0.0,2753,27520.0,0.0,R,2026-04-10 10:41:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27530.0,0,0.0,0.099,1,0.0,2754,27530.0,0.0,R,2026-04-10 10:41:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2755,,0.0,R,2026-04-10 10:41:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27550.0,0,0.0,0.099,1,0.0,2756,27550.0,0.0,R,2026-04-10 10:41:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27560.0,0,0.0,0.099,1,0.0,2757,27560.0,0.0,R,2026-04-10 10:41:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27570.0,0,0.0,0.099,1,0.0,2758,27570.0,0.0,R,2026-04-10 10:41:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27580.0,0,0.0,0.099,1,0.0,2759,27580.0,0.0,R,2026-04-10 10:42:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27590.0,0,0.0,0.099,1,0.0,2760,27590.0,0.0,R,2026-04-10 10:42:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2761,,0.0,R,2026-04-10 10:42:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27610.0,0,0.0,0.099,1,0.0,2762,27610.0,0.0,R,2026-04-10 10:42:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27620.0,0,0.0,0.099,1,0.0,2763,27620.0,0.0,R,2026-04-10 10:42:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27630.0,0,0.0,0.099,1,0.0,2764,27630.0,0.0,R,2026-04-10 10:42:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27640.0,0,0.0,0.099,1,0.0,2765,27640.0,0.0,R,2026-04-10 10:43:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27650.0,0,0.0,0.099,1,0.0,2766,27650.0,0.0,R,2026-04-10 10:43:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2767,,0.0,R,2026-04-10 10:43:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27670.0,0,0.0,0.099,1,0.0,2768,27670.0,0.0,R,2026-04-10 10:43:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27680.0,0,0.0,0.099,1,0.0,2769,27680.0,0.0,R,2026-04-10 10:43:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27690.0,0,0.0,0.099,1,0.0,2770,27690.0,0.0,R,2026-04-10 10:43:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27700.0,0,0.0,0.099,1,0.0,2771,27700.0,0.0,R,2026-04-10 10:44:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27710.0,0,0.0,0.099,1,0.0,2772,27710.0,0.0,R,2026-04-10 10:44:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2773,,0.0,R,2026-04-10 10:44:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27730.0,0,0.0,0.099,1,0.0,2774,27730.0,0.0,R,2026-04-10 10:44:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27740.0,0,0.0,0.099,1,0.0,2775,27740.0,0.0,R,2026-04-10 10:44:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27750.0,0,0.0,0.099,1,0.0,2776,27750.0,0.0,R,2026-04-10 10:44:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27760.0,0,0.0,0.099,1,0.0,2777,27760.0,0.0,R,2026-04-10 10:45:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27770.0,0,0.0,0.099,1,0.0,2778,27770.0,0.0,R,2026-04-10 10:45:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2779,,0.0,R,2026-04-10 10:45:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27790.0,0,0.0,0.099,1,0.0,2780,27790.0,0.0,R,2026-04-10 10:45:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27800.0,0,0.0,0.099,1,0.0,2781,27800.0,0.0,R,2026-04-10 10:45:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27810.0,0,0.0,0.099,1,0.0,2782,27810.0,0.0,R,2026-04-10 10:45:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27820.0,0,0.0,0.099,1,0.0,2783,27820.0,0.0,R,2026-04-10 10:46:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27830.0,0,0.0,0.099,1,0.0,2784,27830.0,0.0,R,2026-04-10 10:46:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2785,,0.0,R,2026-04-10 10:46:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27850.0,0,0.0,0.099,1,0.0,2786,27850.0,0.0,R,2026-04-10 10:46:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27860.0,0,0.0,0.099,1,0.0,2787,27860.0,0.0,R,2026-04-10 10:46:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27870.0,0,0.0,0.099,1,0.0,2788,27870.0,0.0,R,2026-04-10 10:46:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27880.0,0,0.0,0.1,1,0.0,2789,27880.0,0.0,R,2026-04-10 10:47:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27890.0,0,0.0,0.099,1,0.0,2790,27890.0,0.0,R,2026-04-10 10:47:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2791,,0.0,R,2026-04-10 10:47:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27910.0,0,0.0,0.099,1,0.0,2792,27910.0,0.0,R,2026-04-10 10:47:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27920.0,0,0.0,0.099,1,0.0,2793,27920.0,0.0,R,2026-04-10 10:47:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27930.0,0,0.0,0.099,1,0.0,2794,27930.0,0.0,R,2026-04-10 10:47:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27940.0,0,0.0,0.1,1,0.0,2795,27940.0,0.0,R,2026-04-10 10:48:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27950.0,0,0.0,0.1,1,0.0,2796,27950.0,0.0,R,2026-04-10 10:48:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.099,1,0.0,2797,,0.0,R,2026-04-10 10:48:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27970.0,0,0.0,0.099,1,0.0,2798,27970.0,0.0,R,2026-04-10 10:48:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27980.0,0,0.0,0.1,1,0.0,2799,27980.0,0.0,R,2026-04-10 10:48:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
27990.0,0,0.0,0.099,1,0.0,2800,27990.0,0.0,R,2026-04-10 10:48:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28000.0,0,0.0,0.1,1,0.0,2801,28000.0,0.0,R,2026-04-10 10:49:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28010.0,0,0.0,0.1,1,0.0,2802,28010.0,0.0,R,2026-04-10 10:49:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2803,,0.0,R,2026-04-10 10:49:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28030.0,0,0.0,0.1,1,0.0,2804,28030.0,0.0,R,2026-04-10 10:49:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28040.0,0,0.0,0.1,1,0.0,2805,28040.0,0.0,R,2026-04-10 10:49:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28050.0,0,0.0,0.1,1,0.0,2806,28050.0,0.0,R,2026-04-10 10:49:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28060.0,0,0.0,0.1,1,0.0,2807,28060.0,0.0,R,2026-04-10 10:50:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28070.0,0,0.0,0.099,1,0.0,2808,28070.0,0.0,R,2026-04-10 10:50:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2809,,0.0,R,2026-04-10 10:50:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28090.0,0,0.0,0.1,1,0.0,2810,28090.0,0.0,R,2026-04-10 10:50:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28100.0,0,0.0,0.099,1,0.0,2811,28100.0,0.0,R,2026-04-10 10:50:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28110.0,0,0.0,0.1,1,0.0,2812,28110.0,0.0,R,2026-04-10 10:50:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28120.0,0,0.0,0.1,1,0.0,2813,28120.0,0.0,R,2026-04-10 10:51:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28130.0,0,0.0,0.1,1,0.0,2814,28130.0,0.0,R,2026-04-10 10:51:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2815,,0.0,R,2026-04-10 10:51:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28150.0,0,0.0,0.1,1,0.0,2816,28150.0,0.0,R,2026-04-10 10:51:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28160.0,0,0.0,0.1,1,0.0,2817,28160.0,0.0,R,2026-04-10 10:51:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28170.0,0,0.0,0.1,1,0.0,2818,28170.0,0.0,R,2026-04-10 10:51:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28180.0,0,0.0,0.1,1,0.0,2819,28180.0,0.0,R,2026-04-10 10:52:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28190.0,0,0.0,0.1,1,0.0,2820,28190.0,0.0,R,2026-04-10 10:52:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2821,,0.0,R,2026-04-10 10:52:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28210.0,0,0.0,0.1,1,0.0,2822,28210.0,0.0,R,2026-04-10 10:52:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28220.0,0,0.0,0.1,1,0.0,2823,28220.0,0.0,R,2026-04-10 10:52:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28230.0,0,0.0,0.1,1,0.0,2824,28230.0,0.0,R,2026-04-10 10:52:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28240.0,0,0.0,0.1,1,0.0,2825,28240.0,0.0,R,2026-04-10 10:53:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28250.0,0,0.0,0.1,1,0.0,2826,28250.0,0.0,R,2026-04-10 10:53:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2827,,0.0,R,2026-04-10 10:53:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28270.0,0,0.0,0.1,1,0.0,2828,28270.0,0.0,R,2026-04-10 10:53:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28280.0,0,0.0,0.1,1,0.0,2829,28280.0,0.0,R,2026-04-10 10:53:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28290.0,0,0.0,0.1,1,0.0,2830,28290.0,0.0,R,2026-04-10 10:53:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28300.0,0,0.0,0.1,1,0.0,2831,28300.0,0.0,R,2026-04-10 10:54:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28310.0,0,0.0,0.1,1,0.0,2832,28310.0,0.0,R,2026-04-10 10:54:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2833,,0.0,R,2026-04-10 10:54:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28330.0,0,0.0,0.1,1,0.0,2834,28330.0,0.0,R,2026-04-10 10:54:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28340.0,0,0.0,0.1,1,0.0,2835,28340.0,0.0,R,2026-04-10 10:54:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28350.0,0,0.0,0.1,1,0.0,2836,28350.0,0.0,R,2026-04-10 10:54:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28360.0,0,0.0,0.1,1,0.0,2837,28360.0,0.0,R,2026-04-10 10:55:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28370.0,0,0.0,0.1,1,0.0,2838,28370.0,0.0,R,2026-04-10 10:55:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2839,,0.0,R,2026-04-10 10:55:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28390.0,0,0.0,0.1,1,0.0,2840,28390.0,0.0,R,2026-04-10 10:55:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28400.0,0,0.0,0.1,1,0.0,2841,28400.0,0.0,R,2026-04-10 10:55:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28410.0,0,0.0,0.1,1,0.0,2842,28410.0,0.0,R,2026-04-10 10:55:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28420.0,0,0.0,0.1,1,0.0,2843,28420.0,0.0,R,2026-04-10 10:56:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28430.0,0,0.0,0.1,1,0.0,2844,28430.0,0.0,R,2026-04-10 10:56:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2845,,0.0,R,2026-04-10 10:56:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28450.0,0,0.0,0.1,1,0.0,2846,28450.0,0.0,R,2026-04-10 10:56:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28460.0,0,0.0,0.1,1,0.0,2847,28460.0,0.0,R,2026-04-10 10:56:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28470.0,0,0.0,0.1,1,0.0,2848,28470.0,0.0,R,2026-04-10 10:56:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28480.0,0,0.0,0.1,1,0.0,2849,28480.0,0.0,R,2026-04-10 10:57:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28490.0,0,0.0,0.1,1,0.0,2850,28490.0,0.0,R,2026-04-10 10:57:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2851,,0.0,R,2026-04-10 10:57:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28510.0,0,0.0,0.1,1,0.0,2852,28510.0,0.0,R,2026-04-10 10:57:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28520.0,0,0.0,0.1,1,0.0,2853,28520.0,0.0,R,2026-04-10 10:57:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28530.0,0,0.0,0.1,1,0.0,2854,28530.0,0.0,R,2026-04-10 10:57:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28540.0,0,0.0,0.1,1,0.0,2855,28540.0,0.0,R,2026-04-10 10:58:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28550.0,0,0.0,0.1,1,0.0,2856,28550.0,0.0,R,2026-04-10 10:58:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2857,,0.0,R,2026-04-10 10:58:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28570.0,0,0.0,0.1,1,0.0,2858,28570.0,0.0,R,2026-04-10 10:58:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28580.0,0,0.0,0.1,1,0.0,2859,28580.0,0.0,R,2026-04-10 10:58:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28590.0,0,0.0,0.1,1,0.0,2860,28590.0,0.0,R,2026-04-10 10:58:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28600.0,0,0.0,0.1,1,0.0,2861,28600.0,0.0,R,2026-04-10 10:59:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28610.0,0,0.0,0.1,1,0.0,2862,28610.0,0.0,R,2026-04-10 10:59:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2863,,0.0,R,2026-04-10 10:59:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28630.0,0,0.0,0.1,1,0.0,2864,28630.0,0.0,R,2026-04-10 10:59:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28640.0,0,0.0,0.1,1,0.0,2865,28640.0,0.0,R,2026-04-10 10:59:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28650.0,0,0.0,0.1,1,0.0,2866,28650.0,0.0,R,2026-04-10 10:59:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28660.0,0,0.0,0.1,1,0.0,2867,28660.0,0.0,R,2026-04-10 11:00:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28670.0,0,0.0,0.1,1,0.0,2868,28670.0,0.0,R,2026-04-10 11:00:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2869,,0.0,R,2026-04-10 11:00:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28690.0,0,0.0,0.1,1,0.0,2870,28690.0,0.0,R,2026-04-10 11:00:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28700.0,0,0.0,0.1,1,0.0,2871,28700.0,0.0,R,2026-04-10 11:00:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28710.0,0,0.0,0.1,1,0.0,2872,28710.0,0.0,R,2026-04-10 11:00:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28720.0,0,0.0,0.1,1,0.0,2873,28720.0,0.0,R,2026-04-10 11:01:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28730.0,0,0.0,0.1,1,0.0,2874,28730.0,0.0,R,2026-04-10 11:01:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2875,,0.0,R,2026-04-10 11:01:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28750.0,0,0.0,0.1,1,0.0,2876,28750.0,0.0,R,2026-04-10 11:01:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28760.0,0,0.0,0.1,1,0.0,2877,28760.0,0.0,R,2026-04-10 11:01:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28770.0,0,0.0,0.1,1,0.0,2878,28770.0,0.0,R,2026-04-10 11:01:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28780.0,0,0.0,0.1,1,0.0,2879,28780.0,0.0,R,2026-04-10 11:02:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28790.0,0,0.0,0.1,1,0.0,2880,28790.0,0.0,R,2026-04-10 11:02:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.1,1,0.0,2881,,0.0,R,2026-04-10 11:02:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28810.0,0,0.0,0.1,1,0.0,2882,28810.0,0.0,R,2026-04-10 11:02:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
28820.0,0,0.0,0.1,1,0.0,2883,28820.0,0.0,R,2026-04-10 11:02:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
